id_score,id_utilisateur,mois,score_revenu,score_paiement,score_activite,score_recommandation,score_transaction,score_anciennete,score_completude,score_global,classe_risque,recommandation_decisionnelle,plafond_microcredit_simule
S001604,U0134,2026-02,77.0,57.0,100,80.0,90.0,63.9,75,77.3,B,Profil fiable : éligible avec vérification complémentaire.,45194
S001605,U0134,2026-03,77.3,53.7,100,80.4,87.0,63.9,75,76.3,B,Profil fiable : éligible avec vérification complémentaire.,45573
S001606,U0134,2026-04,79.6,35.1,100,80.0,84.0,63.9,75,72.7,B,Profil fiable : éligible avec vérification complémentaire.,50559
S001607,U0134,2026-05,65.6,37.7,100,82.5,71.0,63.9,75,68.0,B,Profil fiable : éligible avec vérification complémentaire.,35484
S001608,U0134,2026-06,64.0,34.6,88.6,76.4,70.0,63.9,75,64.5,C,Profil moyen : à accompagner avant décision.,16456
S001609,U0135,2025-07,85.0,100,100,91.3,63.0,100,75,88.6,A,Profil très fiable : priorité pour offre pilote ou micro-crédit encadré.,90307
S001610,U0135,2025-08,94.1,100,89.0,85.0,67.0,100,75,89.2,A,Profil très fiable : priorité pour offre pilote ou micro-crédit encadré.,75428
S001611,U0135,2025-09,90.7,100,85.0,85.6,74.0,100,75,88.8,A,Profil très fiable : priorité pour offre pilote ou micro-crédit encadré.,94251
S001612,U0135,2025-10,73.2,100,78.8,85.6,76.0,100,75,83.8,A,Profil très fiable : priorité pour offre pilote ou micro-crédit encadré.,70688
S001613,U0135,2025-11,70.3,100,84.0,87.2,82.0,100,75,84.9,A,Profil très fiable : priorité pour offre pilote ou micro-crédit encadré.,61100
S001614,U0135,2025-12,71.8,100,80.8,85.6,84.0,100,75,85.0,A,Profil très fiable : priorité pour offre pilote ou micro-crédit encadré.,79787
S001615,U0135,2026-01,69.9,100,79.0,84.3,87.0,100,75,84.6,A,Profil très fiable : priorité pour offre pilote ou micro-crédit encadré.,74492
S001616,U0135,2026-02,71.6,92.9,80.8,85.6,91.0,100,75,84.6,A,Profil très fiable : priorité pour offre pilote ou micro-crédit encadré.,79107
S001617,U0135,2026-03,71.3,92.9,83.1,83.3,88.0,100,75,84.1,A,Profil très fiable : priorité pour offre pilote ou micro-crédit encadré.,73235
S001618,U0135,2026-04,71.3,92.3,83.1,83.3,88.0,100,75,84.0,A,Profil très fiable : priorité pour offre pilote ou micro-crédit encadré.,73235
S001619,U0135,2026-05,64.5,92.9,73.8,80.4,72.0,100,75,78.3,B,Profil fiable : éligible avec vérification complémentaire.,49602
S001620,U0135,2026-06,64.6,92.3,80.7,81.5,61.0,100,75,77.7,B,Profil fiable : éligible avec vérification complémentaire.,32231
S001621,U0136,2025-07,85.0,100,100,90.0,63.0,25.0,75,81.0,A,Profil très fiable : priorité pour offre pilote ou micro-crédit encadré.,102896
S001622,U0136,2025-08,98.1,77.2,100,87.1,69.0,25.0,75,80.3,A,Profil très fiable : priorité pour offre pilote ou micro-crédit encadré.,109960
S001623,U0136,2025-09,90.9,63.2,100,87.1,74.0,25.0,75,76.4,B,Profil fiable : éligible avec vérification complémentaire.,64872
S001624,U0136,2025-10,89.5,69.4,100,86.8,78.0,25.0,75,77.9,B,Profil fiable : éligible avec vérification complémentaire.,58458
S001625,U0136,2025-11,75.5,77.0,100,86.8,67.0,25.0,75,74.3,B,Profil fiable : éligible avec vérification complémentaire.,46766
S001626,U0136,2025-12,79.0,79.6,100,85.9,73.0,25.0,75,76.5,B,Profil fiable : éligible avec vérification complémentaire.,50697
S001627,U0136,2026-01,66.3,69.5,96.7,83.5,61.0,25.0,75,68.7,B,Profil fiable : éligible avec vérification complémentaire.,38448
S001628,U0136,2026-02,68.6,79.6,96.7,84.2,63.0,25.0,75,71.7,B,Profil fiable : éligible avec vérification complémentaire.,34572
S001629,U0136,2026-03,69.4,91.0,96.7,86.0,61.0,25.0,75,74.1,B,Profil fiable : éligible avec vérification complémentaire.,35400
S001630,U0136,2026-04,70.1,91.8,96.7,84.6,63.0,25.0,75,74.5,B,Profil fiable : éligible avec vérification complémentaire.,36012
S001631,U0136,2026-05,79.4,92.5,100,86.2,80.0,25.0,75,80.2,A,Profil très fiable : priorité pour offre pilote ou micro-crédit encadré.,57139
S001632,U0136,2026-06,69.0,85.8,96.7,86.9,78.0,25.0,75,75.5,B,Profil fiable : éligible avec vérification complémentaire.,30000
S001633,U0137,2025-07,85.0,53.6,100,77.5,67.0,13.9,75,69.9,B,Profil fiable : éligible avec vérification complémentaire.,30000
S001634,U0137,2025-08,81.2,51.4,100,73.8,75.0,13.9,75,69.3,B,Profil fiable : éligible avec vérification complémentaire.,37365
S001635,U0137,2025-09,85.5,51.3,100,73.3,79.0,13.9,75,71.0,B,Profil fiable : éligible avec vérification complémentaire.,40852
S001636,U0137,2025-10,68.0,52.5,98.8,73.3,65.0,13.9,75,64.5,C,Profil moyen : à accompagner avant décision.,15000
S001637,U0137,2025-11,72.7,57.8,100,73.3,57.0,13.9,75,65.7,B,Profil fiable : éligible avec vérification complémentaire.,31237
S001638,U0137,2025-12,72.4,62.0,100,72.5,63.0,13.9,75,67.3,B,Profil fiable : éligible avec vérification complémentaire.,30000
S001639,U0137,2026-01,76.1,62.9,80.8,66.9,61.0,13.9,75,64.7,C,Profil moyen : à accompagner avant décision.,17741
S001640,U0137,2026-02,63.2,69.4,70.0,65.8,43.0,13.9,75,58.4,C,Profil moyen : à accompagner avant décision.,15000
S001641,U0137,2026-03,48.9,59.6,52.5,62.5,41.0,13.9,75,49.6,D,Profil fragile ou données insuffisantes : accompagnement recommandé.,0
S001642,U0137,2026-04,62.4,54.8,43.3,66.7,58.0,13.9,75,53.6,C,Profil moyen : à accompagner avant décision.,15000
S001643,U0137,2026-05,62.3,54.8,56.7,63.7,74.0,13.9,75,57.6,C,Profil moyen : à accompagner avant décision.,15000
S001644,U0137,2026-06,67.9,37.7,70.0,69.2,77.0,13.9,75,58.6,C,Profil moyen : à accompagner avant décision.,15018
S001645,U0138,2025-07,85.0,0,100,71.9,65.0,80.6,75,65.0,B,Profil fiable : éligible avec vérification complémentaire.,40768
S001646,U0138,2025-08,96.6,0,68.3,60.4,68.0,80.6,75,62.5,C,Profil moyen : à accompagner avant décision.,17584
S001647,U0138,2025-09,97.2,24.3,73.6,62.1,75.0,80.6,75,69.5,B,Profil fiable : éligible avec vérification complémentaire.,37321
S001648,U0138,2025-10,79.7,28.3,67.3,62.1,61.0,80.6,75,62.9,C,Profil moyen : à accompagner avant décision.,15000
S001649,U0138,2025-11,69.2,34.7,63.6,62.1,66.0,80.6,75,61.7,C,Profil moyen : à accompagner avant décision.,15000
S001650,U0138,2025-12,70.3,45.5,60.0,64.7,74.0,80.6,75,65.1,B,Profil fiable : éligible avec vérification complémentaire.,30000
S001651,U0138,2026-01,66.1,53.5,28.3,60.8,74.0,80.6,75,60.4,C,Profil moyen : à accompagner avant décision.,15000
S001652,U0138,2026-02,53.5,62.0,45.0,72.5,61.0,80.6,75,60.7,C,Profil moyen : à accompagner avant décision.,15000
S001653,U0138,2026-03,53.3,56.3,47.5,70.4,56.0,80.6,75,59.0,C,Profil moyen : à accompagner avant décision.,15000
S001654,U0138,2026-04,66.0,56.7,62.9,70.3,68.0,80.6,75,66.3,B,Profil fiable : éligible avec vérification complémentaire.,34110
S001655,U0138,2026-05,66.0,49.2,62.9,70.3,57.0,80.6,75,63.2,C,Profil moyen : à accompagner avant décision.,16373
S001656,U0138,2026-06,66.0,40.5,73.8,69.3,56.0,80.6,75,62.8,C,Profil moyen : à accompagner avant décision.,16585
S001657,U0139,2025-07,0,100,0.0,50.0,62.0,8.3,75,38.9,D,Profil fragile ou données insuffisantes : accompagnement recommandé.,0
S001658,U0139,2025-08,50.0,100,92.5,77.5,67.0,8.3,75,68.8,B,Profil fiable : éligible avec vérification complémentaire.,30000
S001659,U0139,2025-09,67.6,77.1,56.7,77.5,74.0,8.3,75,64.3,C,Profil moyen : à accompagner avant décision.,15000
S001660,U0139,2025-10,74.3,62.8,58.8,77.5,78.0,8.3,75,64.0,C,Profil moyen : à accompagner avant décision.,15000
S001661,U0139,2025-11,63.8,59.8,55.0,77.5,66.0,8.3,75,58.4,C,Profil moyen : à accompagner avant décision.,15000
S001662,U0139,2025-12,56.8,68.7,52.5,77.5,70.0,8.3,75,58.6,C,Profil moyen : à accompagner avant décision.,15000
S001663,U0139,2026-01,69.6,74.4,62.4,81.8,73.0,8.3,75,65.3,B,Profil fiable : éligible avec vérification complémentaire.,30000
S001664,U0139,2026-02,69.4,76.5,70.0,81.9,73.0,8.3,75,66.9,B,Profil fiable : éligible avec vérification complémentaire.,35535
S001665,U0139,2026-03,63.2,76.5,85.2,82.5,69.0,8.3,75,67.1,B,Profil fiable : éligible avec vérification complémentaire.,30619
S001666,U0139,2026-04,62.6,78.8,86.7,82.8,71.0,8.3,75,67.9,B,Profil fiable : éligible avec vérification complémentaire.,30000
S001667,U0139,2026-05,75.9,77.2,91.9,82.5,84.0,8.3,75,73.6,B,Profil fiable : éligible avec vérification complémentaire.,36738
S001668,U0139,2026-06,86.6,77.2,96.1,82.5,90.0,8.3,75,77.8,B,Profil fiable : éligible avec vérification complémentaire.,51040
S001669,U0140,2025-07,85.0,100,100,83.7,67.0,8.3,75,79.3,B,Profil fiable : éligible avec vérification complémentaire.,116455
S001670,U0140,2025-08,92.9,100,100,83.7,69.0,8.3,75,81.5,A,Profil très fiable : priorité pour offre pilote ou micro-crédit encadré.,131865
S001671,U0140,2025-09,93.9,100,100,87.1,73.0,8.3,75,82.7,A,Profil très fiable : priorité pour offre pilote ou micro-crédit encadré.,127991
S001672,U0140,2025-10,94.0,100,100,86.2,77.0,8.3,75,83.3,A,Profil très fiable : priorité pour offre pilote ou micro-crédit encadré.,122317
S001673,U0140,2025-11,90.8,88.5,100,86.7,79.0,8.3,75,80.5,A,Profil très fiable : priorité pour offre pilote ou micro-crédit encadré.,140945
S001674,U0140,2025-12,91.6,90.8,100,85.8,84.0,8.3,75,81.8,A,Profil très fiable : priorité pour offre pilote ou micro-crédit encadré.,145823
S001675,U0140,2026-01,89.8,91.7,100,87.0,84.0,8.3,75,81.7,A,Profil très fiable : priorité pour offre pilote ou micro-crédit encadré.,133272
S001676,U0140,2026-02,89.5,91.7,100,89.0,85.0,8.3,75,82.0,A,Profil très fiable : priorité pour offre pilote ou micro-crédit encadré.,154478
S001677,U0140,2026-03,90.5,92.4,100,86.9,84.0,8.3,75,82.0,A,Profil très fiable : priorité pour offre pilote ou micro-crédit encadré.,164945
S001678,U0140,2026-04,90.5,91.7,96.1,85.6,82.0,8.3,75,80.8,A,Profil très fiable : priorité pour offre pilote ou micro-crédit encadré.,195902
S001679,U0140,2026-05,89.1,100,97.7,87.0,88.0,8.3,75,83.4,A,Profil très fiable : priorité pour offre pilote ou micro-crédit encadré.,181139
S001680,U0140,2026-06,88.9,100,97.7,87.0,85.0,8.3,75,82.9,A,Profil très fiable : priorité pour offre pilote ou micro-crédit encadré.,178924
S001681,U0141,2025-07,85.0,100,100,77.5,67.0,100,75,87.8,A,Profil très fiable : priorité pour offre pilote ou micro-crédit encadré.,67301
S001682,U0141,2025-08,93.6,71.3,100,83.7,70.0,100,75,85.3,A,Profil très fiable : priorité pour offre pilote ou micro-crédit encadré.,55525
S001683,U0141,2025-09,94.1,71.0,100,89.2,77.0,100,75,86.9,A,Profil très fiable : priorité pour offre pilote ou micro-crédit encadré.,60533
S001684,U0141,2025-10,91.6,78.2,100,89.2,83.0,100,75,88.7,A,Profil très fiable : priorité pour offre pilote ou micro-crédit encadré.,54150
S001685,U0141,2025-11,85.5,82.6,100,86.0,91.0,100,75,88.9,A,Profil très fiable : priorité pour offre pilote ou micro-crédit encadré.,69614
S001686,U0141,2025-12,84.4,86.6,100,88.1,99.0,100,75,90.8,A,Profil très fiable : priorité pour offre pilote ou micro-crédit encadré.,64012
S001687,U0141,2026-01,81.0,82.5,100,89.2,95.0,100,75,88.7,A,Profil très fiable : priorité pour offre pilote ou micro-crédit encadré.,57034
S001688,U0141,2026-02,82.4,87.4,100,89.7,94.0,100,75,89.9,A,Profil très fiable : priorité pour offre pilote ou micro-crédit encadré.,60687
S001689,U0141,2026-03,82.0,87.3,100,89.2,91.0,100,75,89.3,A,Profil très fiable : priorité pour offre pilote ou micro-crédit encadré.,67644
S001690,U0141,2026-04,81.0,86.3,100,89.1,87.0,100,75,88.2,A,Profil très fiable : priorité pour offre pilote ou micro-crédit encadré.,66168
S001691,U0141,2026-05,83.5,79.0,100,90.0,81.0,100,75,86.6,A,Profil très fiable : priorité pour offre pilote ou micro-crédit encadré.,56647
S001692,U0141,2026-06,84.0,77.3,100,89.7,78.0,100,75,85.9,A,Profil très fiable : priorité pour offre pilote ou micro-crédit encadré.,57414
S001693,U0142,2025-07,85.0,35.5,100,85.0,63.0,25.0,100,68.8,B,Profil fiable : éligible avec vérification complémentaire.,67168
S001694,U0142,2025-08,89.7,61.3,100,81.9,69.0,25.0,100,75.7,B,Profil fiable : éligible avec vérification complémentaire.,49961
S001695,U0142,2025-09,90.8,72.4,100,84.5,72.0,25.0,100,78.9,B,Profil fiable : éligible avec vérification complémentaire.,57618
S001696,U0142,2025-10,73.3,78.5,98.8,84.5,74.0,25.0,100,75.9,B,Profil fiable : éligible avec vérification complémentaire.,43214
S001697,U0142,2025-11,76.3,73.8,100,86.7,81.0,25.0,100,77.2,B,Profil fiable : éligible avec vérification complémentaire.,52889
S001698,U0142,2025-12,79.6,79.4,100,82.9,89.0,25.0,100,79.9,B,Profil fiable : éligible avec vérification complémentaire.,57917
S001699,U0142,2026-01,72.0,92.7,100,82.5,94.0,25.0,100,81.4,A,Profil très fiable : priorité pour offre pilote ou micro-crédit encadré.,67556
S001700,U0142,2026-02,67.8,87.0,100,84.2,92.0,25.0,100,79.1,B,Profil fiable : éligible avec vérification complémentaire.,44307
S001701,U0142,2026-03,64.2,87.0,64.2,71.7,94.0,25.0,100,71.9,B,Profil fiable : éligible avec vérification complémentaire.,37159
S001702,U0142,2026-04,73.9,87.0,77.5,75.6,100,25.0,100,77.6,B,Profil fiable : éligible avec vérification complémentaire.,39684
S001703,U0142,2026-05,75.0,93.8,83.0,72.5,98.0,25.0,100,79.4,B,Profil fiable : éligible avec vérification complémentaire.,30945
S001704,U0142,2026-06,70.7,79.6,73.3,75.6,81.0,25.0,100,71.8,B,Profil fiable : éligible avec vérification complémentaire.,30000
S001705,U0143,2025-07,85.0,5.4,100,81.2,68.0,100,75,69.4,B,Profil fiable : éligible avec vérification complémentaire.,86628
S001706,U0143,2025-08,50.0,39.5,92.5,81.2,38.0,100,75,61.9,C,Profil moyen : à accompagner avant décision.,20790
S001707,U0143,2025-09,38.3,54.6,88.3,81.2,28.0,100,75,59.8,C,Profil moyen : à accompagner avant décision.,15000
S001708,U0143,2025-10,32.5,55.3,86.2,81.2,23.0,100,75,57.4,C,Profil moyen : à accompagner avant décision.,15000
S001709,U0143,2025-11,47.2,55.5,90.0,80.8,37.0,100,75,63.8,C,Profil moyen : à accompagner avant décision.,15000
S001710,U0143,2025-12,42.5,59.0,88.3,80.8,45.0,100,75,64.3,C,Profil moyen : à accompagner avant décision.,15000
S001711,U0143,2026-01,37.1,62.8,88.3,85.6,44.0,100,75,64.0,C,Profil moyen : à accompagner avant décision.,15000
S001712,U0143,2026-02,37.1,67.3,88.3,85.6,56.0,100,75,66.7,B,Profil fiable : éligible avec vérification complémentaire.,30000
S001713,U0143,2026-03,37.1,67.3,88.3,85.6,68.0,100,75,68.5,B,Profil fiable : éligible avec vérification complémentaire.,30000
S001714,U0143,2026-04,52.3,63.4,79.2,83.3,86.0,100,75,72.6,B,Profil fiable : éligible avec vérification complémentaire.,46888
S001715,U0143,2026-05,47.9,59.0,79.2,84.6,86.0,100,75,70.8,B,Profil fiable : éligible avec vérification complémentaire.,43344
S001716,U0143,2026-06,54.3,69.5,72.9,77.2,86.0,100,75,72.8,B,Profil fiable : éligible avec vérification complémentaire.,46461
S001717,U0144,2025-07,0,9.6,0.0,50.0,62.0,100,75,30.0,D,Profil fragile ou données insuffisantes : accompagnement recommandé.,0
S001718,U0144,2025-08,50.0,54.8,12.5,62.5,65.0,100,75,55.1,C,Profil moyen : à accompagner avant décision.,15000
S001719,U0144,2025-09,62.6,62.2,56.7,65.0,67.0,100,75,66.9,B,Profil fiable : éligible avec vérification complémentaire.,30000
S001720,U0144,2025-10,51.0,45.1,52.5,65.0,69.0,100,75,60.2,C,Profil moyen : à accompagner avant décision.,15000
S001721,U0144,2025-11,60.4,38.7,31.7,50.0,74.0,100,75,57.4,C,Profil moyen : à accompagner avant décision.,15000
S001722,U0144,2025-12,64.4,30.7,29.2,57.5,80.0,100,75,58.1,C,Profil moyen : à accompagner avant décision.,15000
S001723,U0144,2026-01,77.6,36.1,46.8,60.0,80.0,100,75,65.4,B,Profil fiable : éligible avec vérification complémentaire.,30000
S001724,U0144,2026-02,81.3,28.0,62.8,62.5,81.0,100,75,67.5,B,Profil fiable : éligible avec vérification complémentaire.,30000
S001725,U0144,2026-03,71.3,21.2,49.2,61.3,81.0,100,75,61.5,C,Profil moyen : à accompagner avant décision.,15000
S001726,U0144,2026-04,71.3,23.2,49.2,61.3,70.0,100,75,60.2,C,Profil moyen : à accompagner avant décision.,15000
S001727,U0144,2026-05,59.1,27.1,65.8,75.0,67.0,100,75,61.4,C,Profil moyen : à accompagner avant décision.,15000
S001728,U0144,2026-06,49.0,34.4,92.5,78.3,68.0,100,75,64.8,C,Profil moyen : à accompagner avant décision.,15000
S001729,U0145,2025-07,0,3.3,0.0,50.0,62.0,58.3,45,23.0,D,Profil fragile ou données insuffisantes : accompagnement recommandé.,0
S001730,U0145,2025-08,0,1.7,0.0,50.0,64.0,58.3,45,23.0,D,Profil fragile ou données insuffisantes : accompagnement recommandé.,0
S001731,U0145,2025-09,0,0,0.0,50.0,45.0,58.3,45,19.8,D,Profil fragile ou données insuffisantes : accompagnement recommandé.,0
S001732,U0145,2025-10,0,0,0.0,50.0,52.0,58.3,45,20.9,D,Profil fragile ou données insuffisantes : accompagnement recommandé.,0
S001733,U0145,2025-11,0,0,0.0,50.0,44.0,58.3,45,19.7,D,Profil fragile ou données insuffisantes : accompagnement recommandé.,0
S001734,U0145,2025-12,26.7,0,10.0,50.0,50.0,58.3,45,28.8,D,Profil fragile ou données insuffisantes : accompagnement recommandé.,0
S001735,U0145,2026-01,26.7,15.5,10.0,50.0,38.0,58.3,45,30.0,D,Profil fragile ou données insuffisantes : accompagnement recommandé.,0
S001736,U0145,2026-02,40.2,17.0,88.3,76.2,40.0,58.3,45,48.4,D,Profil fragile ou données insuffisantes : accompagnement recommandé.,0
S001737,U0145,2026-03,42.8,34.1,92.5,76.2,55.0,58.3,45,55.3,C,Profil moyen : à accompagner avant décision.,15000
S001738,U0145,2026-04,42.8,40.1,92.5,76.2,55.0,58.3,45,56.5,C,Profil moyen : à accompagner avant décision.,15000
S001739,U0145,2026-05,57.6,46.9,65.0,67.5,69.0,58.3,45,58.7,C,Profil moyen : à accompagner avant décision.,17206
S001740,U0145,2026-06,46.9,62.1,60.8,67.5,58.0,58.3,45,56.8,C,Profil moyen : à accompagner avant décision.,15000
S001741,U0146,2025-07,85.0,100,100,86.7,63.0,16.7,100,81.0,A,Profil très fiable : priorité pour offre pilote ou micro-crédit encadré.,50000
S001742,U0146,2025-08,95.0,100,91.7,80.4,69.0,16.7,100,82.6,A,Profil très fiable : priorité pour offre pilote ou micro-crédit encadré.,50000
S001743,U0146,2025-09,82.5,85.4,91.7,80.4,50.0,16.7,100,73.7,B,Profil fiable : éligible avec vérification complémentaire.,30000
S001744,U0146,2025-10,84.4,89.1,82.1,77.9,62.0,16.7,100,75.0,B,Profil fiable : éligible avec vérification complémentaire.,35445
S001745,U0146,2025-11,81.8,90.3,85.0,76.9,70.0,16.7,100,76.1,B,Profil fiable : éligible avec vérification complémentaire.,47181
S001746,U0146,2025-12,70.1,92.7,80.8,76.9,63.0,16.7,100,72.0,B,Profil fiable : éligible avec vérification complémentaire.,39317
S001747,U0146,2026-01,61.0,92.7,64.7,71.0,62.0,16.7,100,66.6,B,Profil fiable : éligible avec vérification complémentaire.,35984
S001748,U0146,2026-02,60.9,76.0,70.0,65.8,61.0,16.7,100,63.3,C,Profil moyen : à accompagner avant décision.,17250
S001749,U0146,2026-03,46.9,81.7,65.8,65.8,72.0,16.7,100,62.0,C,Profil moyen : à accompagner avant décision.,15000
S001750,U0146,2026-04,47.6,73.4,65.8,70.8,70.0,16.7,100,60.7,C,Profil moyen : à accompagner avant décision.,17544
