id_mission,id_utilisateur,type_mission,date_debut,date_fin,montant_mission,statut_mission,note_client
M001940,U0165,Vente,2025-12-12,2025-12-14,21000,Terminée,3.8
M001941,U0165,Maintenance,2026-03-03,2026-03-05,21000,Terminée,3.9
M001942,U0165,Design,2026-03-20,2026-03-26,23000,Terminée,4.1
M001943,U0165,Maintenance,2026-04-08,2026-04-09,83000,Terminée,3.3
M001944,U0165,Rédaction,2026-04-15,2026-04-21,179000,Terminée,5
M001945,U0165,Livraison,2026-04-18,2026-04-25,74000,Annulée,2.8
M001946,U0165,Vente,2026-04-07,2026-04-13,12000,Annulée,3.4
M001947,U0166,Vente,2025-07-06,2025-07-12,108000,Annulée,2.5
M001948,U0166,Formation,2025-07-19,2025-07-27,80000,Terminée,3.4
M001949,U0166,Prestation,2025-07-01,2025-07-07,53000,En cours,4.2
M001950,U0166,Design,2025-11-14,2025-11-22,39000,Terminée,4.4
M001951,U0166,Prestation,2025-12-17,2025-12-24,32000,Terminée,3.5
M001952,U0166,Rédaction,2026-02-18,2026-02-26,11000,En cours,4.2
M001953,U0166,Design,2026-02-19,2026-02-20,91000,Terminée,4.2
M001954,U0166,Développement,2026-04-13,2026-04-15,78000,Terminée,4.3
M001955,U0166,Maintenance,2026-05-19,2026-05-24,54000,Terminée,4.0
M001956,U0166,Maintenance,2026-05-08,2026-05-16,14000,Terminée,4.7
M001957,U0167,Rédaction,2025-07-10,2025-07-14,107000,Terminée,3.3
M001958,U0167,Design,2025-07-15,2025-07-21,94000,Terminée,3.4
M001959,U0167,Développement,2025-09-19,2025-09-23,63000,Annulée,2.5
M001960,U0167,Formation,2025-10-11,2025-10-13,132000,En cours,3.5
M001961,U0167,Vente,2025-12-12,2025-12-13,169000,Terminée,3.7
M001962,U0167,Rédaction,2025-12-19,2025-12-22,100000,Annulée,2.9
M001963,U0167,Développement,2025-12-14,2025-12-16,134000,Terminée,3.6
M001964,U0167,Vente,2026-01-08,2026-01-10,56000,En cours,4.1
M001965,U0167,Design,2026-02-10,2026-02-17,107000,Terminée,4.0
M001966,U0167,Développement,2026-02-05,2026-02-06,70000,Annulée,2.3
M001967,U0167,Développement,2026-02-19,2026-02-27,180000,Annulée,3.0
M001968,U0167,Formation,2026-06-05,2026-06-06,142000,Annulée,3.0
M001969,U0167,Vente,2026-06-16,2026-06-19,94000,En cours,3.5
M001970,U0168,Design,2025-11-19,2025-11-22,133000,Terminée,3.6
M001971,U0168,Développement,2025-11-11,2025-11-19,16000,Annulée,2.9
M001972,U0168,Rédaction,2025-11-16,2025-11-19,28000,Terminée,3.8
M001973,U0168,Formation,2026-06-05,2026-06-06,134000,En cours,3.5
M001974,U0169,Formation,2025-08-20,2025-08-25,176000,Terminée,3.4
M001975,U0169,Design,2026-02-02,2026-02-05,107000,Terminée,3.1
M001976,U0169,Livraison,2026-02-13,2026-02-14,54000,Terminée,4.0
M001977,U0169,Design,2026-05-06,2026-05-07,56000,Terminée,3.6
M001978,U0169,Design,2026-05-09,2026-05-15,22000,Terminée,3.8
M001979,U0169,Développement,2026-06-15,2026-06-16,112000,Terminée,3.8
M001980,U0169,Prestation,2026-06-11,2026-06-19,72000,Terminée,4.9
M001981,U0170,Maintenance,2025-07-10,2025-07-11,16000,Terminée,4.9
M001982,U0170,Design,2025-10-20,2025-10-21,14000,Terminée,3.8
M001983,U0170,Maintenance,2025-11-03,2025-11-08,126000,Terminée,4.3
M001984,U0170,Design,2025-11-11,2025-11-15,132000,Terminée,5.0
M001985,U0170,Formation,2025-12-01,2025-12-02,112000,Terminée,5.0
M001986,U0170,Développement,2025-12-14,2025-12-21,35000,Terminée,4.1
M001987,U0170,Développement,2026-02-14,2026-02-17,31000,En cours,5.0
M001988,U0170,Vente,2026-02-04,2026-02-09,105000,Terminée,4.0
M001989,U0170,Vente,2026-05-03,2026-05-10,53000,Terminée,5
M001990,U0170,Design,2026-06-13,2026-06-16,48000,Terminée,4.2
M001991,U0170,Formation,2026-06-18,2026-06-23,43000,En cours,4.2
M001992,U0171,Développement,2025-09-08,2025-09-12,82000,Annulée,2.0
M001993,U0171,Formation,2025-11-17,2025-11-18,28000,Terminée,4.0
M001994,U0171,Développement,2025-11-13,2025-11-19,33000,Annulée,2.7
M001995,U0171,Rédaction,2025-11-06,2025-11-11,89000,Terminée,3.3
M001996,U0171,Vente,2025-11-02,2025-11-09,98000,Annulée,3.3
M001997,U0171,Maintenance,2026-05-19,2026-05-21,77000,En cours,4.7
M001998,U0171,Vente,2026-05-13,2026-05-20,112000,Terminée,4.5
M001999,U0172,Vente,2025-11-13,2025-11-18,22000,Terminée,4.3
M002000,U0172,Prestation,2025-12-19,2025-12-24,175000,Terminée,4.3
M002001,U0172,Développement,2025-12-13,2025-12-20,58000,Annulée,3.0
M002002,U0172,Vente,2025-12-13,2025-12-21,76000,Terminée,4.0
M002003,U0173,Livraison,2025-08-02,2025-08-08,132000,Terminée,4.1
M002004,U0173,Livraison,2025-08-04,2025-08-06,150000,Terminée,3.8
M002005,U0173,Vente,2025-09-02,2025-09-04,127000,Terminée,4.4
M002006,U0173,Prestation,2025-09-20,2025-09-23,136000,Terminée,4.4
M002007,U0173,Design,2025-10-14,2025-10-22,61000,Terminée,4.6
M002008,U0173,Formation,2025-10-05,2025-10-09,31000,Terminée,4.2
M002009,U0173,Livraison,2025-10-01,2025-10-06,103000,Terminée,3.9
M002010,U0173,Prestation,2025-11-08,2025-11-15,39000,Terminée,4.1
M002011,U0173,Formation,2025-11-07,2025-11-13,157000,Terminée,4.1
M002012,U0173,Rédaction,2025-12-17,2025-12-25,174000,Terminée,4.2
M002013,U0173,Prestation,2026-01-17,2026-01-21,179000,Terminée,4.4
M002014,U0173,Rédaction,2026-02-04,2026-02-09,160000,Terminée,4.3
M002015,U0173,Vente,2026-02-10,2026-02-11,101000,Terminée,4.4
M002016,U0173,Rédaction,2026-02-17,2026-02-19,168000,Terminée,5
M002017,U0173,Maintenance,2026-03-11,2026-03-12,23000,Terminée,4.3
M002018,U0173,Rédaction,2026-04-02,2026-04-08,120000,Terminée,4.2
M002019,U0173,Prestation,2026-04-08,2026-04-15,89000,Terminée,4.3
M002020,U0173,Rédaction,2026-04-20,2026-04-25,89000,Terminée,5
M002021,U0173,Vente,2026-06-11,2026-06-12,97000,En cours,4.5
M002022,U0173,Vente,2026-06-04,2026-06-07,126000,En cours,4.3
M002023,U0174,Rédaction,2025-09-16,2025-09-17,59000,Terminée,3.5
M002024,U0174,Développement,2025-09-16,2025-09-18,133000,Terminée,3.7
M002025,U0174,Développement,2025-09-13,2025-09-19,179000,Terminée,3.8
M002026,U0174,Formation,2025-12-08,2025-12-14,32000,Terminée,3.6
M002027,U0174,Prestation,2025-12-19,2025-12-26,23000,Annulée,2.4
M002028,U0174,Formation,2025-12-14,2025-12-21,80000,Terminée,4.0
M002029,U0174,Rédaction,2025-12-18,2025-12-22,79000,Terminée,4.0
M002030,U0174,Livraison,2026-01-02,2026-01-09,101000,Terminée,3.6
M002031,U0174,Prestation,2026-02-02,2026-02-07,145000,Annulée,2.4
M002032,U0174,Livraison,2026-02-17,2026-02-20,166000,En cours,3.5
M002033,U0174,Vente,2026-04-02,2026-04-09,105000,Terminée,3.2
M002034,U0174,Maintenance,2026-05-01,2026-05-08,75000,Annulée,2.3
M002035,U0174,Développement,2026-05-20,2026-05-23,52000,Terminée,2.9
M002036,U0175,Formation,2025-07-06,2025-07-07,71000,Annulée,3.5
M002037,U0175,Maintenance,2025-08-12,2025-08-15,108000,Annulée,3.3
M002038,U0175,Vente,2025-09-07,2025-09-12,133000,Terminée,3.9
M002039,U0175,Rédaction,2025-11-13,2025-11-19,115000,Terminée,3.7
M002040,U0175,Design,2025-12-12,2025-12-20,102000,Terminée,3.9
M002041,U0175,Vente,2026-01-10,2026-01-13,141000,Terminée,4.4
M002042,U0175,Formation,2026-01-17,2026-01-22,130000,Terminée,4.4
M002043,U0175,Formation,2026-02-12,2026-02-16,173000,Annulée,3.1
M002044,U0175,Livraison,2026-02-18,2026-02-20,173000,Terminée,4.7
M002045,U0175,Prestation,2026-03-20,2026-03-27,50000,En cours,4.0
M002046,U0175,Design,2026-04-04,2026-04-06,171000,Terminée,4.7
M002047,U0175,Rédaction,2026-06-14,2026-06-17,122000,Terminée,3.6
M002048,U0176,Maintenance,2025-07-05,2025-07-11,145000,Terminée,4.4
M002049,U0176,Prestation,2025-09-07,2025-09-10,173000,Terminée,4.0
M002050,U0176,Prestation,2025-09-03,2025-09-05,144000,Terminée,4.4
M002051,U0176,Formation,2025-09-05,2025-09-13,81000,Terminée,4.5
M002052,U0176,Maintenance,2025-12-06,2025-12-09,66000,En cours,4.1
M002053,U0176,Vente,2026-01-10,2026-01-15,123000,Terminée,3.7
M002054,U0176,Livraison,2026-01-02,2026-01-05,67000,Terminée,3.8
M002055,U0176,Maintenance,2026-03-12,2026-03-17,169000,Terminée,4.0
M002056,U0176,Prestation,2026-03-06,2026-03-11,159000,Terminée,4.0
M002057,U0176,Design,2026-06-17,2026-06-22,43000,Terminée,3.7
M002058,U0177,Vente,2025-12-10,2025-12-15,73000,Terminée,3.8
M002059,U0177,Design,2025-12-04,2025-12-09,14000,Terminée,3.8
M002060,U0177,Design,2026-01-01,2026-01-06,114000,Terminée,4.5
M002061,U0177,Design,2026-01-12,2026-01-15,45000,Terminée,4.0
M002062,U0177,Formation,2026-02-11,2026-02-14,93000,Terminée,4.3
M002063,U0177,Rédaction,2026-04-19,2026-04-25,170000,Terminée,4.0
M002064,U0177,Formation,2026-04-01,2026-04-05,162000,Terminée,3.9
M002065,U0177,Développement,2026-05-15,2026-05-20,20000,Terminée,3.3
M002066,U0177,Formation,2026-05-02,2026-05-07,86000,Terminée,4.2
M002067,U0177,Formation,2026-06-02,2026-06-08,80000,Terminée,4.0
M002068,U0177,Développement,2026-06-14,2026-06-19,168000,Terminée,3.6
M002069,U0178,Formation,2025-07-17,2025-07-23,52000,Terminée,4.1
M002070,U0178,Design,2025-07-14,2025-07-20,60000,Annulée,3.3
M002071,U0178,Maintenance,2025-08-01,2025-08-05,63000,Terminée,4.1
M002072,U0178,Maintenance,2025-09-03,2025-09-11,92000,En cours,5.0
M002073,U0178,Formation,2025-09-06,2025-09-07,78000,Terminée,4.1
M002074,U0178,Design,2025-10-15,2025-10-16,141000,Terminée,3.5
M002075,U0178,Vente,2025-10-20,2025-10-23,57000,Terminée,3.9
M002076,U0178,Formation,2025-11-08,2025-11-11,16000,Terminée,4.4
M002077,U0178,Livraison,2025-11-10,2025-11-18,20000,Annulée,2.4
M002078,U0178,Prestation,2025-11-09,2025-11-15,134000,En cours,3.9
M002079,U0178,Rédaction,2025-11-15,2025-11-22,66000,Terminée,3.7
M002080,U0178,Maintenance,2026-02-17,2026-02-21,168000,Annulée,1.8
M002081,U0178,Livraison,2026-04-08,2026-04-11,90000,Terminée,4.5
M002082,U0178,Développement,2026-04-17,2026-04-21,109000,Terminée,3.5
M002083,U0178,Prestation,2026-04-12,2026-04-19,12000,Terminée,3.5
M002084,U0178,Formation,2026-05-04,2026-05-08,16000,Annulée,3.1
M002085,U0178,Design,2026-06-13,2026-06-15,133000,Terminée,3.9
M002086,U0179,Livraison,2025-07-06,2025-07-09,148000,Terminée,4.4
M002087,U0179,Vente,2025-07-09,2025-07-11,61000,Annulée,2.7
M002088,U0179,Formation,2025-07-02,2025-07-09,132000,Terminée,4.3
M002089,U0179,Maintenance,2025-07-18,2025-07-25,58000,Terminée,4.2
M002090,U0179,Développement,2025-08-09,2025-08-15,97000,Annulée,1.5
M002091,U0179,Vente,2025-08-04,2025-08-11,72000,En cours,3.4
M002092,U0179,Formation,2025-10-10,2025-10-13,60000,Terminée,4.2
M002093,U0179,Livraison,2025-11-12,2025-11-14,28000,Terminée,4.3
M002094,U0179,Formation,2026-01-18,2026-01-22,54000,Terminée,4.1
M002095,U0179,Rédaction,2026-01-15,2026-01-19,64000,Terminée,4.3
M002096,U0179,Rédaction,2026-01-17,2026-01-21,128000,Terminée,4.4
M002097,U0179,Design,2026-01-02,2026-01-07,92000,Terminée,3.8
M002098,U0179,Livraison,2026-04-03,2026-04-07,155000,Annulée,2.5
M002099,U0179,Rédaction,2026-06-16,2026-06-24,132000,Terminée,4.4
M002100,U0179,Design,2026-06-19,2026-06-20,163000,Terminée,4.3
M002101,U0180,Rédaction,2025-10-06,2025-10-08,35000,En cours,4.9
M002102,U0180,Vente,2025-10-16,2025-10-22,168000,Terminée,3.7
M002103,U0180,Développement,2025-10-02,2025-10-09,140000,Terminée,4.2
M002104,U0180,Formation,2025-10-06,2025-10-10,157000,Terminée,4.0
M002105,U0180,Vente,2025-12-20,2025-12-23,29000,Terminée,4.2
M002106,U0180,Vente,2025-12-20,2025-12-21,118000,Terminée,4.4
M002107,U0180,Design,2025-12-02,2025-12-08,34000,Terminée,3.7
M002108,U0180,Maintenance,2026-01-12,2026-01-19,165000,Terminée,5
M002109,U0180,Livraison,2026-02-15,2026-02-20,164000,Terminée,4.3
M002110,U0180,Maintenance,2026-03-08,2026-03-15,118000,Terminée,3.2
M002111,U0181,Design,2025-09-17,2025-09-18,83000,Annulée,2.7
M002112,U0181,Prestation,2025-09-19,2025-09-20,103000,Terminée,3.5
M002113,U0181,Maintenance,2025-09-17,2025-09-22,146000,Annulée,2.5
M002114,U0181,Maintenance,2025-09-17,2025-09-19,58000,Annulée,1.6
M002115,U0181,Rédaction,2025-11-03,2025-11-04,153000,Annulée,2.1
M002116,U0181,Rédaction,2025-11-01,2025-11-09,151000,Annulée,2.3
M002117,U0181,Rédaction,2025-12-12,2025-12-15,83000,Terminée,3.8
M002118,U0181,Livraison,2025-12-03,2025-12-08,107000,Terminée,4.2
M002119,U0181,Design,2026-01-01,2026-01-02,112000,Terminée,3.8
M002120,U0181,Livraison,2026-01-19,2026-01-21,50000,Terminée,4.6
M002121,U0181,Livraison,2026-03-08,2026-03-15,35000,Annulée,1.8
M002122,U0181,Prestation,2026-05-02,2026-05-03,32000,Annulée,1.6
M002123,U0181,Formation,2026-05-13,2026-05-18,21000,Terminée,4.3
M002124,U0181,Livraison,2026-06-20,2026-06-27,46000,Annulée,2.8
M002125,U0181,Formation,2026-06-16,2026-06-17,46000,Terminée,3.5
M002126,U0181,Prestation,2026-06-18,2026-06-21,151000,En cours,3.9
M002127,U0182,Rédaction,2025-07-04,2025-07-12,54000,Terminée,4.4
M002128,U0182,Formation,2025-08-08,2025-08-09,64000,Terminée,4.3
M002129,U0182,Vente,2025-09-14,2025-09-18,55000,Annulée,2.7
M002130,U0182,Prestation,2025-09-11,2025-09-19,33000,Terminée,4.1
M002131,U0182,Rédaction,2025-10-04,2025-10-06,161000,Terminée,4.4
M002132,U0182,Développement,2025-11-03,2025-11-06,17000,Terminée,4.8
M002133,U0182,Design,2025-11-18,2025-11-21,130000,Terminée,5
M002134,U0182,Maintenance,2026-02-16,2026-02-20,108000,Terminée,4.1
M002135,U0182,Développement,2026-02-18,2026-02-19,89000,En cours,3.9
M002136,U0182,Prestation,2026-03-05,2026-03-11,70000,Terminée,4.4
M002137,U0182,Formation,2026-04-04,2026-04-10,117000,Terminée,4.2
M002138,U0182,Formation,2026-04-12,2026-04-15,100000,Terminée,4.3
M002139,U0182,Formation,2026-04-15,2026-04-22,110000,En cours,4.3
M002140,U0182,Développement,2026-05-04,2026-05-06,123000,Terminée,4.3
M002141,U0182,Formation,2026-05-15,2026-05-17,18000,Terminée,3.7
M002142,U0182,Vente,2026-06-10,2026-06-18,132000,Terminée,4.6
M002143,U0182,Prestation,2026-06-04,2026-06-10,111000,Terminée,3.5
M002144,U0183,Formation,2025-09-17,2025-09-25,56000,Annulée,1.9
M002145,U0183,Formation,2025-09-05,2025-09-10,177000,Annulée,3.1
M002146,U0183,Vente,2025-10-12,2025-10-16,42000,Annulée,1.8
M002147,U0183,Livraison,2025-12-09,2025-12-17,35000,Terminée,4.1
M002148,U0183,Rédaction,2026-02-20,2026-02-21,45000,Terminée,4.8
M002149,U0183,Vente,2026-02-06,2026-02-09,37000,Terminée,4.5
M002150,U0183,Maintenance,2026-02-05,2026-02-11,104000,Terminée,4.6
M002151,U0184,Design,2025-07-16,2025-07-23,35000,Terminée,3.5
M002152,U0184,Développement,2025-07-16,2025-07-17,123000,Terminée,4.3
M002153,U0184,Vente,2025-08-06,2025-08-08,30000,Terminée,3.2
M002154,U0184,Maintenance,2025-09-19,2025-09-26,143000,Terminée,4.3
M002155,U0184,Prestation,2025-10-03,2025-10-04,29000,Annulée,2.6
M002156,U0184,Maintenance,2025-10-18,2025-10-19,82000,Terminée,3.2
M002157,U0184,Maintenance,2025-12-18,2025-12-22,158000,Terminée,4.4
M002158,U0184,Vente,2025-12-04,2025-12-07,27000,En cours,3.2
M002159,U0184,Formation,2026-02-12,2026-02-20,76000,Terminée,4.3
M002160,U0184,Rédaction,2026-03-19,2026-03-24,82000,Annulée,2.2
M002161,U0184,Maintenance,2026-03-03,2026-03-11,67000,Terminée,4.2
M002162,U0184,Livraison,2026-05-20,2026-05-25,174000,Terminée,5
M002163,U0184,Maintenance,2026-05-10,2026-05-18,15000,Terminée,4.1
M002164,U0185,Vente,2025-07-02,2025-07-07,104000,Terminée,3.8
M002165,U0185,Formation,2026-02-12,2026-02-14,71000,Terminée,4.2
M002166,U0185,Vente,2026-02-16,2026-02-20,50000,Annulée,2.6
M002167,U0185,Développement,2026-02-19,2026-02-21,88000,Terminée,3.9
M002168,U0186,Développement,2025-07-04,2025-07-11,86000,Terminée,4.3
M002169,U0186,Prestation,2025-09-05,2025-09-09,60000,Terminée,4.1
M002170,U0186,Prestation,2025-12-11,2025-12-14,142000,Annulée,3.0
M002171,U0186,Livraison,2025-12-11,2025-12-15,73000,Terminée,4.1
M002172,U0186,Rédaction,2025-12-01,2025-12-03,18000,Terminée,3.8
M002173,U0186,Maintenance,2025-12-07,2025-12-12,158000,Terminée,4.0
M002174,U0186,Prestation,2026-01-08,2026-01-15,56000,Terminée,3.2
M002175,U0186,Livraison,2026-01-03,2026-01-08,59000,Terminée,4.2
M002176,U0186,Développement,2026-02-17,2026-02-20,74000,Terminée,4.4
M002177,U0186,Développement,2026-03-03,2026-03-04,153000,Terminée,3.9
M002178,U0186,Maintenance,2026-03-19,2026-03-25,87000,En cours,3.7
M002179,U0186,Formation,2026-03-03,2026-03-07,57000,Terminée,4.0
M002180,U0186,Maintenance,2026-04-12,2026-04-19,28000,Terminée,4.4
M002181,U0187,Développement,2025-07-09,2025-07-13,87000,Terminée,3.9
M002182,U0187,Maintenance,2025-08-20,2025-08-26,169000,Terminée,3.8
M002183,U0187,Design,2025-09-19,2025-09-20,39000,Terminée,4.1
M002184,U0187,Maintenance,2025-09-16,2025-09-20,13000,Terminée,4.9
M002185,U0187,Livraison,2025-09-07,2025-09-12,65000,Terminée,5
M002186,U0187,Livraison,2025-10-13,2025-10-21,85000,Terminée,4.1
M002187,U0187,Livraison,2025-10-20,2025-10-24,95000,Terminée,4.7
M002188,U0187,Design,2025-11-18,2025-11-25,160000,Terminée,4.4
M002189,U0187,Maintenance,2025-11-03,2025-11-11,84000,Terminée,4.0
M002190,U0187,Prestation,2025-11-12,2025-11-18,160000,Terminée,4.4
M002191,U0187,Vente,2025-12-19,2025-12-22,25000,Terminée,4.6
M002192,U0187,Vente,2026-01-02,2026-01-05,105000,Terminée,4.3
M002193,U0187,Rédaction,2026-01-18,2026-01-21,85000,Terminée,4.7
M002194,U0187,Vente,2026-01-17,2026-01-21,85000,Terminée,4.5
M002195,U0187,Développement,2026-02-01,2026-02-08,135000,Terminée,4.3
M002196,U0187,Livraison,2026-03-16,2026-03-21,154000,Terminée,4.9
M002197,U0187,Livraison,2026-03-08,2026-03-09,58000,En cours,4.0
M002198,U0187,Formation,2026-03-17,2026-03-21,62000,Terminée,4.7
M002199,U0187,Formation,2026-03-03,2026-03-08,122000,Terminée,4.5
M002200,U0187,Rédaction,2026-04-04,2026-04-06,80000,Terminée,4.1
M002201,U0187,Formation,2026-05-04,2026-05-10,92000,Terminée,4.5
M002202,U0188,Prestation,2025-07-19,2025-07-21,36000,Terminée,3.6
M002203,U0188,Livraison,2025-07-18,2025-07-20,71000,En cours,4.1
M002204,U0188,Vente,2025-08-11,2025-08-17,172000,Terminée,3.8
M002205,U0188,Maintenance,2025-09-11,2025-09-12,31000,Terminée,4.2
M002206,U0188,Développement,2025-09-07,2025-09-12,127000,Terminée,4.1
M002207,U0188,Prestation,2025-09-11,2025-09-19,95000,Terminée,4.2
M002208,U0188,Design,2025-10-12,2025-10-17,68000,Terminée,4.6
M002209,U0188,Design,2025-10-09,2025-10-10,79000,Terminée,3.7
M002210,U0188,Développement,2025-10-06,2025-10-09,76000,Terminée,5.0
M002211,U0188,Rédaction,2025-12-04,2025-12-06,64000,Terminée,3.9
M002212,U0188,Maintenance,2025-12-09,2025-12-13,85000,Terminée,4.2
M002213,U0188,Design,2026-01-02,2026-01-03,159000,Terminée,5.0
M002214,U0188,Maintenance,2026-02-17,2026-02-25,62000,Terminée,3.6
M002215,U0188,Design,2026-03-09,2026-03-12,85000,Terminée,3.8
M002216,U0188,Design,2026-04-07,2026-04-14,30000,Terminée,4.6
M002217,U0188,Prestation,2026-04-09,2026-04-11,180000,Terminée,4.2
M002218,U0188,Vente,2026-04-06,2026-04-13,58000,Terminée,3.8
M002219,U0188,Rédaction,2026-04-07,2026-04-12,96000,En cours,3.7
M002220,U0188,Design,2026-06-18,2026-06-26,39000,En cours,4.8
M002221,U0188,Développement,2026-06-17,2026-06-23,144000,En cours,4.6
M002222,U0189,Rédaction,2025-07-19,2025-07-26,133000,Terminée,4.8
M002223,U0189,Prestation,2025-07-07,2025-07-08,139000,Terminée,4.4
M002224,U0189,Design,2025-08-12,2025-08-16,138000,Terminée,4.0
M002225,U0189,Rédaction,2025-08-02,2025-08-03,108000,Terminée,5
M002226,U0189,Prestation,2025-08-05,2025-08-11,29000,Terminée,3.9
M002227,U0189,Rédaction,2025-10-05,2025-10-07,64000,Terminée,4.6
M002228,U0189,Vente,2025-10-18,2025-10-20,115000,Terminée,4.4
M002229,U0189,Livraison,2025-11-20,2025-11-26,42000,Terminée,4.7
M002230,U0189,Maintenance,2025-11-09,2025-11-17,152000,Terminée,3.9
M002231,U0189,Prestation,2025-11-13,2025-11-21,79000,Terminée,4.5
M002232,U0189,Maintenance,2025-12-16,2025-12-23,136000,Terminée,3.8
M002233,U0189,Vente,2025-12-10,2025-12-15,141000,Terminée,4.9
M002234,U0189,Maintenance,2026-01-01,2026-01-03,179000,Terminée,4.1
M002235,U0189,Livraison,2026-02-08,2026-02-14,38000,Terminée,3.8
M002236,U0189,Design,2026-02-09,2026-02-17,127000,Terminée,4.0
M002237,U0189,Design,2026-02-17,2026-02-23,175000,Terminée,4.6
M002238,U0189,Formation,2026-03-19,2026-03-23,157000,Terminée,5
M002239,U0189,Développement,2026-05-03,2026-05-06,176000,Terminée,4.1
M002240,U0189,Prestation,2026-05-14,2026-05-19,37000,Terminée,4.5
M002241,U0190,Prestation,2025-08-07,2025-08-10,163000,Terminée,3.3
M002242,U0190,Vente,2025-08-05,2025-08-11,66000,Terminée,3.9
M002243,U0190,Maintenance,2025-09-14,2025-09-21,26000,Terminée,4.3
M002244,U0190,Prestation,2025-09-13,2025-09-21,153000,Terminée,4.0
M002245,U0190,Prestation,2025-09-16,2025-09-23,50000,Terminée,3.8
M002246,U0190,Prestation,2025-10-04,2025-10-06,71000,Terminée,4.4
