id_transaction,id_utilisateur,date_transaction,type_transaction,canal,montant,categorie
T0006309,U0153,2025-12-24,Entrée,Mobile money,113000,Transfert reçu
T0006310,U0153,2026-01-18,Sortie,Mobile money,71000,Transfert envoyé
T0006311,U0153,2026-01-20,Entrée,Mobile money,17000,Paiement client
T0006312,U0153,2026-01-12,Sortie,Mobile money,22500,Transport
T0006313,U0153,2026-01-11,Entrée,Cash,96000,Transfert reçu
T0006314,U0153,2026-01-01,Entrée,Mobile money,17000,Transfert reçu
T0006315,U0153,2026-02-18,Entrée,Virement,119500,Paiement client
T0006316,U0153,2026-02-02,Entrée,Mobile money,109000,Dépôt
T0006317,U0153,2026-02-20,Entrée,Mobile money,24500,Dépôt
T0006318,U0153,2026-04-17,Entrée,Mobile money,53500,Dépôt
T0006319,U0153,2026-04-23,Sortie,Cash,17500,Fournisseur
T0006320,U0153,2026-05-27,Sortie,Mobile money,73500,Fournisseur
T0006321,U0153,2026-05-02,Entrée,Mobile money,35000,Vente
T0006322,U0153,2026-05-10,Entrée,Cash,134500,Vente
T0006323,U0153,2026-05-04,Sortie,Cash,41000,Fournisseur
T0006324,U0153,2026-05-18,Sortie,Cash,49000,Dépense activité
T0006325,U0153,2026-05-25,Entrée,Mobile money,127000,Dépôt
T0006326,U0153,2026-05-12,Sortie,Cash,30500,Transfert envoyé
T0006327,U0153,2026-06-14,Entrée,Cash,53000,Paiement client
T0006328,U0153,2026-06-22,Entrée,Virement,91000,Transfert reçu
T0006329,U0153,2026-06-25,Entrée,Virement,23500,Vente
T0006330,U0153,2026-06-03,Sortie,Mobile money,16500,Retrait
T0006331,U0153,2026-06-06,Entrée,Cash,123500,Paiement client
T0006332,U0153,2026-06-10,Entrée,Mobile money,130000,Vente
T0006333,U0154,2025-07-13,Sortie,Cash,71500,Transport
T0006334,U0154,2025-08-03,Sortie,Virement,26500,Dépense activité
T0006335,U0154,2025-08-13,Entrée,Mobile money,67000,Paiement client
T0006336,U0154,2025-08-18,Entrée,Mobile money,55000,Paiement client
T0006337,U0154,2025-08-22,Entrée,Mobile money,75500,Dépôt
T0006338,U0154,2025-08-27,Sortie,Mobile money,47000,Fournisseur
T0006339,U0154,2025-08-08,Entrée,Mobile money,43500,Dépôt
T0006340,U0154,2025-08-15,Sortie,Mobile money,76500,Transfert envoyé
T0006341,U0154,2025-08-23,Entrée,Cash,122000,Transfert reçu
T0006342,U0154,2025-09-10,Entrée,Cash,134500,Vente
T0006343,U0154,2025-09-10,Sortie,Mobile money,52000,Retrait
T0006344,U0154,2025-09-28,Entrée,Virement,66500,Vente
T0006345,U0154,2025-09-15,Sortie,Cash,52000,Dépense activité
T0006346,U0154,2025-09-03,Sortie,Virement,78500,Transfert envoyé
T0006347,U0154,2025-09-18,Sortie,Virement,54500,Transport
T0006348,U0154,2025-10-06,Sortie,Mobile money,64500,Fournisseur
T0006349,U0154,2025-11-22,Sortie,Mobile money,18500,Transport
T0006350,U0154,2025-11-17,Sortie,Cash,54000,Fournisseur
T0006351,U0154,2025-11-13,Entrée,Mobile money,47000,Dépôt
T0006352,U0154,2025-11-20,Entrée,Virement,48500,Dépôt
T0006353,U0154,2025-11-12,Sortie,Mobile money,2000,Transfert envoyé
T0006354,U0154,2025-11-13,Entrée,Virement,53000,Vente
T0006355,U0154,2025-12-03,Entrée,Mobile money,71000,Dépôt
T0006356,U0154,2025-12-19,Entrée,Mobile money,63500,Paiement client
T0006357,U0154,2025-12-05,Entrée,Cash,76000,Transfert reçu
T0006358,U0154,2025-12-23,Sortie,Mobile money,77000,Dépense activité
T0006359,U0154,2025-12-14,Entrée,Virement,83000,Transfert reçu
T0006360,U0154,2025-12-14,Sortie,Cash,40000,Transfert envoyé
T0006361,U0154,2026-02-06,Entrée,Virement,78000,Vente
T0006362,U0154,2026-02-18,Sortie,Mobile money,7000,Transfert envoyé
T0006363,U0154,2026-02-09,Entrée,Cash,64000,Dépôt
T0006364,U0154,2026-02-24,Entrée,Mobile money,134000,Transfert reçu
T0006365,U0154,2026-02-13,Entrée,Cash,20500,Transfert reçu
T0006366,U0154,2026-02-15,Entrée,Cash,33500,Paiement client
T0006367,U0154,2026-02-22,Sortie,Mobile money,69000,Transfert envoyé
T0006368,U0154,2026-03-20,Entrée,Cash,81000,Dépôt
T0006369,U0154,2026-04-12,Sortie,Mobile money,10500,Transport
T0006370,U0154,2026-04-11,Sortie,Mobile money,35000,Dépense activité
T0006371,U0154,2026-05-10,Entrée,Mobile money,12500,Transfert reçu
T0006372,U0154,2026-05-27,Sortie,Cash,52500,Transport
T0006373,U0154,2026-06-10,Entrée,Mobile money,132000,Dépôt
T0006374,U0154,2026-06-07,Sortie,Mobile money,29500,Dépense activité
T0006375,U0154,2026-06-08,Sortie,Mobile money,27000,Transfert envoyé
T0006376,U0154,2026-06-18,Entrée,Mobile money,56500,Paiement client
T0006377,U0154,2026-06-19,Entrée,Mobile money,106000,Vente
T0006378,U0154,2026-06-18,Entrée,Mobile money,115500,Dépôt
T0006379,U0154,2026-06-10,Sortie,Mobile money,25000,Retrait
T0006380,U0154,2026-06-16,Sortie,Mobile money,5000,Transfert envoyé
T0006381,U0155,2025-07-21,Sortie,Mobile money,62000,Transport
T0006382,U0155,2025-07-12,Sortie,Mobile money,42000,Retrait
T0006383,U0155,2025-07-03,Entrée,Mobile money,84000,Transfert reçu
T0006384,U0155,2025-07-23,Entrée,Mobile money,55000,Paiement client
T0006385,U0155,2025-07-01,Entrée,Mobile money,115000,Paiement client
T0006386,U0155,2025-07-04,Sortie,Mobile money,65500,Transport
T0006387,U0155,2025-07-22,Entrée,Mobile money,132000,Transfert reçu
T0006388,U0155,2025-07-20,Sortie,Mobile money,44000,Transport
T0006389,U0155,2025-08-21,Entrée,Virement,60000,Dépôt
T0006390,U0155,2025-08-15,Sortie,Mobile money,23000,Retrait
T0006391,U0155,2025-08-26,Sortie,Mobile money,69000,Dépense activité
T0006392,U0155,2025-08-02,Entrée,Mobile money,131000,Dépôt
T0006393,U0155,2025-08-26,Entrée,Virement,64000,Transfert reçu
T0006394,U0155,2025-08-21,Sortie,Mobile money,55500,Transfert envoyé
T0006395,U0155,2025-09-28,Entrée,Mobile money,143500,Dépôt
T0006396,U0155,2025-09-28,Sortie,Mobile money,55500,Dépense activité
T0006397,U0155,2025-09-06,Entrée,Virement,58500,Dépôt
T0006398,U0155,2025-09-07,Sortie,Cash,64500,Fournisseur
T0006399,U0155,2025-10-26,Entrée,Mobile money,146000,Dépôt
T0006400,U0155,2025-10-23,Sortie,Virement,26000,Transport
T0006401,U0155,2025-10-18,Entrée,Mobile money,49000,Paiement client
T0006402,U0155,2025-10-22,Sortie,Mobile money,68000,Transfert envoyé
T0006403,U0155,2025-11-09,Entrée,Mobile money,55000,Paiement client
T0006404,U0155,2025-11-07,Sortie,Mobile money,33500,Transport
T0006405,U0155,2025-12-16,Sortie,Virement,63000,Transfert envoyé
T0006406,U0155,2025-12-19,Entrée,Mobile money,49500,Dépôt
T0006407,U0155,2025-12-27,Sortie,Mobile money,60000,Dépense activité
T0006408,U0155,2025-12-18,Entrée,Mobile money,115500,Paiement client
T0006409,U0155,2025-12-26,Entrée,Cash,113000,Dépôt
T0006410,U0155,2026-01-03,Entrée,Cash,57500,Paiement client
T0006411,U0155,2026-01-22,Entrée,Mobile money,28500,Paiement client
T0006412,U0155,2026-01-14,Sortie,Mobile money,75500,Dépense activité
T0006413,U0155,2026-01-04,Entrée,Mobile money,18000,Paiement client
T0006414,U0155,2026-01-11,Entrée,Mobile money,62500,Dépôt
T0006415,U0155,2026-01-25,Sortie,Mobile money,2500,Retrait
T0006416,U0155,2026-02-10,Entrée,Cash,92500,Dépôt
T0006417,U0155,2026-03-25,Entrée,Mobile money,138500,Vente
T0006418,U0155,2026-03-06,Entrée,Cash,126000,Transfert reçu
T0006419,U0155,2026-04-04,Sortie,Mobile money,64000,Fournisseur
T0006420,U0155,2026-04-07,Entrée,Mobile money,117500,Vente
T0006421,U0155,2026-05-09,Entrée,Virement,146000,Vente
T0006422,U0155,2026-05-25,Sortie,Mobile money,5000,Retrait
T0006423,U0155,2026-06-21,Entrée,Virement,78500,Vente
T0006424,U0155,2026-06-23,Sortie,Mobile money,38500,Dépense activité
T0006425,U0156,2025-09-02,Entrée,Cash,135500,Paiement client
T0006426,U0156,2025-09-26,Entrée,Mobile money,17000,Transfert reçu
T0006427,U0156,2025-09-14,Sortie,Mobile money,74000,Dépense activité
T0006428,U0156,2025-09-03,Entrée,Mobile money,75000,Transfert reçu
T0006429,U0156,2025-09-09,Entrée,Mobile money,15500,Transfert reçu
T0006430,U0156,2025-09-05,Sortie,Mobile money,12500,Transfert envoyé
T0006431,U0156,2025-09-25,Sortie,Virement,27000,Fournisseur
T0006432,U0156,2025-09-20,Entrée,Mobile money,119500,Paiement client
T0006433,U0156,2025-10-07,Entrée,Cash,100000,Transfert reçu
T0006434,U0156,2025-11-10,Entrée,Virement,29000,Vente
T0006435,U0156,2025-11-12,Entrée,Mobile money,31500,Transfert reçu
T0006436,U0156,2025-11-02,Entrée,Virement,130000,Paiement client
T0006437,U0156,2025-11-24,Entrée,Mobile money,80000,Paiement client
T0006438,U0156,2025-11-10,Entrée,Cash,12000,Transfert reçu
T0006439,U0156,2025-11-15,Sortie,Mobile money,49500,Transport
T0006440,U0156,2025-11-28,Sortie,Mobile money,75500,Retrait
T0006441,U0156,2025-11-11,Entrée,Mobile money,132000,Paiement client
T0006442,U0156,2025-12-28,Sortie,Virement,25500,Fournisseur
T0006443,U0156,2026-01-03,Entrée,Cash,105500,Transfert reçu
T0006444,U0156,2026-01-04,Entrée,Cash,146500,Paiement client
T0006445,U0156,2026-02-18,Sortie,Mobile money,51000,Transfert envoyé
T0006446,U0156,2026-02-14,Entrée,Mobile money,101500,Vente
T0006447,U0156,2026-02-12,Entrée,Mobile money,107500,Vente
T0006448,U0156,2026-02-04,Entrée,Virement,95000,Transfert reçu
T0006449,U0156,2026-03-06,Sortie,Mobile money,60500,Transfert envoyé
T0006450,U0156,2026-03-07,Sortie,Cash,51500,Dépense activité
T0006451,U0156,2026-03-14,Sortie,Mobile money,15500,Transfert envoyé
T0006452,U0156,2026-03-09,Entrée,Mobile money,10000,Vente
T0006453,U0156,2026-03-11,Sortie,Cash,27000,Transport
T0006454,U0156,2026-03-11,Entrée,Mobile money,56500,Vente
T0006455,U0156,2026-04-05,Sortie,Virement,35500,Transfert envoyé
T0006456,U0156,2026-04-21,Entrée,Mobile money,55000,Dépôt
T0006457,U0156,2026-05-27,Sortie,Mobile money,17000,Dépense activité
T0006458,U0156,2026-05-16,Entrée,Mobile money,148500,Vente
T0006459,U0156,2026-06-08,Sortie,Cash,53000,Dépense activité
T0006460,U0156,2026-06-25,Sortie,Mobile money,74000,Fournisseur
T0006461,U0156,2026-06-21,Sortie,Mobile money,60000,Transport
T0006462,U0156,2026-06-28,Sortie,Mobile money,47000,Retrait
T0006463,U0156,2026-06-26,Entrée,Mobile money,115500,Paiement client
T0006464,U0156,2026-06-05,Sortie,Cash,25500,Retrait
T0006465,U0156,2026-06-05,Entrée,Mobile money,120000,Paiement client
T0006466,U0157,2025-07-07,Entrée,Cash,55500,Dépôt
T0006467,U0157,2025-07-02,Entrée,Mobile money,12000,Paiement client
T0006468,U0157,2025-07-13,Sortie,Mobile money,44500,Retrait
T0006469,U0157,2025-07-22,Entrée,Cash,54000,Paiement client
T0006470,U0157,2025-07-01,Entrée,Mobile money,50000,Transfert reçu
T0006471,U0157,2025-07-02,Entrée,Mobile money,42000,Dépôt
T0006472,U0157,2025-07-13,Entrée,Mobile money,95500,Dépôt
T0006473,U0157,2025-08-24,Sortie,Mobile money,5500,Dépense activité
T0006474,U0157,2025-08-25,Sortie,Virement,31000,Fournisseur
T0006475,U0157,2025-08-20,Sortie,Mobile money,33000,Fournisseur
T0006476,U0157,2025-09-08,Entrée,Mobile money,28500,Vente
T0006477,U0157,2025-09-06,Sortie,Mobile money,41500,Transfert envoyé
T0006478,U0157,2025-09-04,Sortie,Mobile money,61500,Retrait
T0006479,U0157,2025-09-10,Entrée,Mobile money,142500,Paiement client
T0006480,U0157,2025-10-17,Sortie,Cash,17000,Retrait
T0006481,U0157,2025-10-24,Entrée,Mobile money,12500,Dépôt
T0006482,U0157,2025-10-17,Sortie,Mobile money,73000,Transfert envoyé
T0006483,U0157,2025-10-01,Entrée,Mobile money,71500,Dépôt
T0006484,U0157,2025-10-23,Entrée,Mobile money,143500,Transfert reçu
T0006485,U0157,2025-11-20,Sortie,Mobile money,77000,Transport
T0006486,U0157,2025-11-04,Entrée,Virement,101000,Dépôt
T0006487,U0157,2025-11-14,Entrée,Mobile money,16500,Transfert reçu
T0006488,U0157,2025-11-24,Sortie,Mobile money,66500,Transport
T0006489,U0157,2025-11-01,Sortie,Mobile money,41500,Fournisseur
T0006490,U0157,2025-11-01,Sortie,Cash,51500,Retrait
T0006491,U0157,2025-12-24,Entrée,Mobile money,43500,Transfert reçu
T0006492,U0157,2025-12-18,Sortie,Mobile money,11000,Retrait
T0006493,U0157,2025-12-26,Entrée,Mobile money,57500,Paiement client
T0006494,U0157,2025-12-14,Sortie,Mobile money,43500,Fournisseur
T0006495,U0157,2025-12-10,Sortie,Mobile money,77500,Transport
T0006496,U0157,2025-12-18,Sortie,Mobile money,60000,Retrait
T0006497,U0157,2026-01-10,Sortie,Mobile money,53500,Retrait
T0006498,U0157,2026-01-23,Entrée,Mobile money,14000,Paiement client
T0006499,U0157,2026-01-27,Sortie,Mobile money,21500,Transfert envoyé
T0006500,U0157,2026-01-23,Sortie,Mobile money,43000,Transfert envoyé
T0006501,U0157,2026-02-28,Entrée,Mobile money,92000,Paiement client
T0006502,U0157,2026-02-09,Sortie,Virement,16500,Transport
T0006503,U0157,2026-02-02,Entrée,Cash,92500,Paiement client
T0006504,U0157,2026-03-27,Sortie,Mobile money,79500,Transport
T0006505,U0157,2026-03-20,Entrée,Mobile money,105500,Paiement client
T0006506,U0157,2026-03-25,Entrée,Virement,63500,Vente
T0006507,U0157,2026-03-10,Sortie,Mobile money,30500,Retrait
T0006508,U0157,2026-03-25,Entrée,Mobile money,42000,Transfert reçu
T0006509,U0157,2026-04-03,Entrée,Virement,53500,Dépôt
T0006510,U0157,2026-04-16,Entrée,Cash,34000,Transfert reçu
T0006511,U0157,2026-04-21,Sortie,Mobile money,46000,Retrait
T0006512,U0157,2026-04-14,Sortie,Mobile money,49500,Dépense activité
T0006513,U0157,2026-04-22,Entrée,Mobile money,73500,Transfert reçu
T0006514,U0157,2026-04-25,Entrée,Mobile money,76500,Vente
T0006515,U0157,2026-04-06,Entrée,Mobile money,110500,Vente
T0006516,U0157,2026-04-20,Entrée,Cash,83000,Transfert reçu
T0006517,U0157,2026-05-24,Entrée,Virement,116500,Vente
T0006518,U0157,2026-05-26,Sortie,Mobile money,70500,Fournisseur
T0006519,U0157,2026-05-27,Sortie,Virement,75500,Transfert envoyé
T0006520,U0157,2026-05-01,Entrée,Mobile money,25500,Transfert reçu
T0006521,U0157,2026-05-19,Entrée,Mobile money,126500,Paiement client
T0006522,U0157,2026-05-23,Sortie,Mobile money,45000,Transfert envoyé
T0006523,U0157,2026-05-02,Entrée,Mobile money,117000,Transfert reçu
T0006524,U0157,2026-06-15,Entrée,Mobile money,30000,Dépôt
T0006525,U0157,2026-06-25,Entrée,Mobile money,66000,Vente
T0006526,U0157,2026-06-18,Entrée,Mobile money,85000,Paiement client
T0006527,U0157,2026-06-05,Sortie,Mobile money,46000,Transport
T0006528,U0157,2026-06-25,Entrée,Mobile money,142500,Paiement client
T0006529,U0158,2025-07-04,Sortie,Mobile money,62500,Transfert envoyé
T0006530,U0158,2025-07-26,Sortie,Mobile money,64000,Dépense activité
T0006531,U0158,2025-08-01,Sortie,Mobile money,16000,Fournisseur
T0006532,U0158,2025-08-24,Sortie,Cash,69000,Retrait
T0006533,U0158,2025-08-18,Entrée,Mobile money,57000,Paiement client
T0006534,U0158,2025-08-07,Sortie,Cash,50000,Retrait
T0006535,U0158,2025-08-15,Entrée,Mobile money,37500,Transfert reçu
T0006536,U0158,2025-10-26,Entrée,Mobile money,145500,Transfert reçu
T0006537,U0158,2025-11-17,Entrée,Cash,114000,Dépôt
T0006538,U0158,2025-11-10,Sortie,Virement,58500,Transport
T0006539,U0158,2026-01-12,Entrée,Cash,25000,Vente
T0006540,U0158,2026-01-25,Sortie,Cash,2500,Dépense activité
T0006541,U0158,2026-02-21,Sortie,Mobile money,31500,Transport
T0006542,U0158,2026-02-07,Sortie,Cash,79000,Fournisseur
T0006543,U0158,2026-03-20,Entrée,Mobile money,20000,Vente
T0006544,U0158,2026-03-19,Sortie,Virement,74500,Transport
T0006545,U0158,2026-04-19,Entrée,Mobile money,84500,Paiement client
T0006546,U0158,2026-04-13,Entrée,Cash,148000,Paiement client
T0006547,U0158,2026-06-01,Entrée,Cash,123000,Dépôt
T0006548,U0158,2026-06-17,Sortie,Mobile money,35000,Dépense activité
T0006549,U0159,2025-07-25,Entrée,Mobile money,71500,Vente
T0006550,U0159,2025-07-07,Sortie,Mobile money,42500,Retrait
T0006551,U0159,2025-07-14,Sortie,Mobile money,43000,Transfert envoyé
T0006552,U0159,2025-07-16,Sortie,Cash,3000,Retrait
T0006553,U0159,2025-07-27,Entrée,Mobile money,148000,Transfert reçu
T0006554,U0159,2025-09-26,Entrée,Mobile money,2000,Dépôt
T0006555,U0159,2025-09-24,Sortie,Mobile money,72000,Fournisseur
T0006556,U0159,2025-09-20,Entrée,Cash,10000,Transfert reçu
T0006557,U0159,2025-09-20,Sortie,Cash,10000,Fournisseur
T0006558,U0159,2025-09-01,Entrée,Mobile money,20500,Dépôt
T0006559,U0159,2025-09-13,Entrée,Virement,77500,Vente
T0006560,U0159,2025-09-26,Entrée,Mobile money,150000,Vente
T0006561,U0159,2025-09-26,Sortie,Cash,4000,Retrait
T0006562,U0159,2025-11-24,Entrée,Mobile money,123500,Vente
T0006563,U0159,2025-11-24,Sortie,Cash,7500,Fournisseur
T0006564,U0159,2025-11-16,Entrée,Mobile money,35500,Dépôt
T0006565,U0159,2025-11-24,Entrée,Mobile money,20500,Paiement client
T0006566,U0159,2025-11-28,Entrée,Mobile money,134000,Dépôt
T0006567,U0159,2025-11-23,Entrée,Virement,137000,Vente
T0006568,U0159,2025-11-14,Sortie,Mobile money,15500,Dépense activité
T0006569,U0159,2025-12-17,Entrée,Mobile money,126500,Dépôt
T0006570,U0159,2026-01-15,Sortie,Mobile money,9000,Fournisseur
T0006571,U0159,2026-01-21,Entrée,Cash,52000,Paiement client
T0006572,U0159,2026-01-02,Sortie,Mobile money,20500,Dépense activité
T0006573,U0159,2026-01-01,Sortie,Mobile money,19500,Retrait
T0006574,U0159,2026-01-26,Entrée,Mobile money,90500,Dépôt
T0006575,U0159,2026-02-22,Entrée,Cash,13500,Dépôt
T0006576,U0159,2026-02-08,Entrée,Mobile money,19500,Dépôt
T0006577,U0159,2026-02-20,Entrée,Mobile money,47000,Transfert reçu
T0006578,U0159,2026-02-21,Entrée,Mobile money,78000,Transfert reçu
T0006579,U0159,2026-02-01,Sortie,Mobile money,63000,Dépense activité
T0006580,U0159,2026-02-12,Entrée,Mobile money,21000,Paiement client
T0006581,U0159,2026-03-09,Sortie,Virement,58500,Dépense activité
T0006582,U0159,2026-03-01,Sortie,Mobile money,2500,Transfert envoyé
T0006583,U0159,2026-03-07,Entrée,Mobile money,10500,Paiement client
T0006584,U0159,2026-03-28,Entrée,Mobile money,123000,Transfert reçu
T0006585,U0159,2026-03-12,Sortie,Cash,26500,Fournisseur
T0006586,U0159,2026-03-10,Sortie,Virement,37500,Transport
T0006587,U0159,2026-03-14,Sortie,Mobile money,60000,Dépense activité
T0006588,U0159,2026-03-19,Sortie,Mobile money,68000,Transfert envoyé
T0006589,U0159,2026-04-05,Entrée,Cash,77500,Vente
T0006590,U0159,2026-04-19,Sortie,Cash,65000,Dépense activité
T0006591,U0159,2026-04-10,Entrée,Mobile money,136000,Paiement client
T0006592,U0159,2026-05-12,Entrée,Mobile money,20500,Vente
T0006593,U0159,2026-05-28,Sortie,Mobile money,65000,Fournisseur
T0006594,U0159,2026-05-28,Sortie,Mobile money,67000,Retrait
T0006595,U0159,2026-05-01,Entrée,Mobile money,63500,Transfert reçu
T0006596,U0159,2026-05-02,Sortie,Mobile money,67000,Dépense activité
T0006597,U0159,2026-05-15,Entrée,Virement,139500,Paiement client
T0006598,U0159,2026-05-13,Sortie,Mobile money,21500,Transport
T0006599,U0159,2026-05-10,Entrée,Virement,95000,Vente
T0006600,U0160,2025-07-03,Sortie,Cash,75000,Dépense activité
T0006601,U0160,2025-07-06,Entrée,Mobile money,140000,Vente
T0006602,U0160,2025-08-23,Entrée,Cash,130500,Transfert reçu
T0006603,U0160,2025-09-28,Entrée,Mobile money,82000,Vente
T0006604,U0160,2025-09-02,Sortie,Mobile money,15000,Retrait
T0006605,U0160,2025-09-16,Entrée,Virement,39500,Dépôt
T0006606,U0160,2025-09-14,Entrée,Virement,95500,Dépôt
T0006607,U0160,2025-09-21,Entrée,Mobile money,19500,Paiement client
T0006608,U0160,2025-10-05,Sortie,Cash,20000,Retrait
T0006609,U0160,2025-10-12,Entrée,Virement,28000,Transfert reçu
T0006610,U0160,2025-10-03,Sortie,Mobile money,12000,Transport
T0006611,U0160,2025-10-06,Sortie,Mobile money,40000,Fournisseur
T0006612,U0160,2025-10-07,Entrée,Cash,135000,Dépôt
T0006613,U0160,2025-10-20,Sortie,Virement,23500,Retrait
T0006614,U0160,2025-10-01,Entrée,Mobile money,78500,Paiement client
T0006615,U0160,2025-10-09,Sortie,Mobile money,13000,Transfert envoyé
T0006616,U0160,2025-11-15,Sortie,Mobile money,74500,Dépense activité
T0006617,U0160,2025-12-20,Sortie,Mobile money,30500,Dépense activité
T0006618,U0160,2025-12-17,Sortie,Mobile money,19000,Dépense activité
